URL,開講年度,学部,科目名,担当教員,学期曜日時限,科目区分,配当年次,単位数,使用教室,キャンパス,科目キー,科目クラスコード,授業で使用する言語,授業方法区分,大分野名称,中分野名称,小分野名称,レベル,授業形態,教科書,成績評価方法,学期,曜日,時限,単位取得難易度,必修,群,レポート,出席,テスト,学年,学科
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002352024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水１福田,福田　哲哉,秋学期  水１時限,"['外国語', '英語', '必修']",１,1,５４-Ｂ０２教室,西早稲田（旧大久保）,2600111002,35,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[1],2,必修,A,0.1463187624630818,0.7609026596612976,0.0927785778756206,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002362024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水１ウイルコックス,ウイルコックス　リチャード　ブライアン,秋学期  水１時限,"['外国語', '英語', '必修']",１,1,５３-２０４教室,西早稲田（旧大久保）,2600111002,36,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[1],4,必修,A,0.6160420244703777,0.03624832181155402,0.3477096537180683,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002372024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水２リトル,リトル　アンドリア,秋学期  水２時限,"['外国語', '英語', '必修']",１,1,５３-Ｂ０３教室,西早稲田（旧大久保）,2600111002,37,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[2],1,必修,A,0.33176122276336756,0.3617913259558603,0.30644745128077217,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002382024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水２人見,人見　憲司,秋学期  水２時限,"['外国語', '英語', '必修']",１,1,５４-３０１教室,西早稲田（旧大久保）,2600111002,38,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[2],1,必修,A,0.27165219014103903,0.5842697690134697,0.14407804084549122,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002392024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水２田中,田中　暁子,秋学期  水２時限,"['外国語', '英語', '必修']",１,1,５４-１０２教室,西早稲田（旧大久保）,2600111002,39,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[2],4,必修,A,0.12179378107174413,0.2377763770784263,0.6404298418498295,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002402024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水２バートン,バートン　リチャード　レズリー,秋学期  水２時限,"['外国語', '英語', '必修']",１,1,５３-１０１教室,西早稲田（旧大久保）,2600111002,40,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[2],3,必修,A,0.698575125598827,0.17000043971815984,0.1314244346830132,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002412024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水２ウォン,ウォン　エリック　ジェームズ,秋学期  水２時限,"['外国語', '英語', '必修']",１,1,５３-３０４教室,西早稲田（旧大久保）,2600111002,41,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[2],3,必修,A,0.36874098151551943,0.3951297284333503,0.2361292900511302,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002422024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水２ウイルコックス,ウイルコックス　リチャード　ブライアン,秋学期  水２時限,"['外国語', '英語', '必修']",１,1,５３-２０４教室,西早稲田（旧大久保）,2600111002,42,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[2],2,必修,A,0.48320990689033055,0.06374425543991165,0.45304583766975776,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002432024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水３フェラーロ,フェラーロ　ティモシー　クリントン,秋学期  水３時限,"['外国語', '英語', '必修']",１,1,５３-３０３教室,西早稲田（旧大久保）,2600111002,43,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[3],3,必修,A,0.14118262680874613,0.43229612060289885,0.426521252588355,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002442024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水３エセックス,エセックス　ジェームス,秋学期  水３時限,"['外国語', '英語', '必修']",１,1,５４-１０３教室,西早稲田（旧大久保）,2600111002,44,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[3],2,必修,A,0.25281674793472053,0.2941757683304169,0.45300748373486255,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600111002452024260011100226,2024年度,基幹理工学部,Communication Strategies 2　水３スロボッドニウ,スロボッドニウ　アダム　ジョン,秋学期  水３時限,"['外国語', '英語', '必修']",１,1,５４-４０１教室,西早稲田（旧大久保）,2600111002,45,英語,【対面】ハイブリッド（対面回数半数以上）,語学,英語,英語,初級レベル（入門・導入）,外国語,"Communication Strategies 2, Fifth Edition. (2023). Sheppard, C., Fujii, M., Manalo, E., Masuda, H., Sakai, H., Shinohara, Y., Tanaka-Ellis, N., and Ueno, Y. Tokyo: DTP Publishers.",The assessment of the course is based on a combination of the following.· Unit Tasks & Assignments· In-Class Performance· TestsThe contribution each assessment makes to the final grade is available on the “Student Performance Record Sheet” (SPRS) which can be accessed from the CS2 course page on Waseda Moodle.,秋学期,水,[3],2,必修,A,0.025760952465387215,0.3308623805151322,0.6433766670194805,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
