URL,開講年度,開講場所,科目名,担当教員,学期曜日時限,科目区分,配当年次,単位数,使用教室,キャンパス,科目キー,科目クラスコード,授業で使用する言語,授業方法区分,大分野名称,中分野名称,小分野名称,レベル,授業形態,教科書,成績評価方法
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006072024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期金４福田,福田　文彬,秋学期  金４時限,外国語科目,１年以上,1,５３-３０４教室,西早稲田（旧大久保）,2600141006,07,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,早稲田大学理工学術院中国語部会編『シンプルチャイニーズ　東京　会話篇』（朝日出版社、2022年）　ISBN：978-4-255-45279-1※必ず2022年出版第７版の教科書を購入してください。,学期末試験と平常点評価を基にして総合的に評価します。各要素の割合は下記の通りです。学期末試験：70％　　第13回・第14回の授業で実施する筆記試験・口頭試験の得点平常点評価：30％　　授業中に実施する小テストの得点※なお、平常点とは小テストの得点に基づいて算出される点数であり、授業に出席するだけで得られるものではありません。
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006082024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期月３和,和　平,秋学期  月３時限,外国語科目,１年以上,1,５４-４０１教室,西早稲田（旧大久保）,2600141006,08,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,『シンプルチャイニーズ　東京　会話編』　（朝日出版社）　　早稲田大学生協理工店書籍部で購入すること,平常点（出席、課題、小テストなど）30％期末の筆記試験50％、口頭試験20％
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006092024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期水２陳,陳　揚慈,秋学期  水２時限,外国語科目,１年以上,1,５３-１０３教室,西早稲田（旧大久保）,2600141006,09,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,必ず生協にて下記の教科書の最新版を購入し使用すること。早稲田大学理工学術院中国語部会（著）『シンプルチャイニーズ　東京会話篇』朝日出版社,試験: 　　70%口頭試験：20％、課題或いは筆記試験：50％平常点：　30％出席や学習の中でのやりとり、課題、小テスト等その他：　三分の一を超えた無断欠席は　不可。無断欠席は　減点の対象。
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006102024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期木４阿部,阿部　由美子,秋学期  木４時限,外国語科目,１年以上,1,５３-２０３教室,西早稲田（旧大久保）,2600141006,10,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,早稲田中国語部会『シンプルチャイニーズ　東京　会話篇』朝日出版社（一般販売していないので必ず早稲田生協で購入してください。）,試験：70％（筆記50％、口頭20％）平常点：30％（出席、課題、小テスト等）
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006112024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期水２熊,熊　遠報,秋学期  水２時限,外国語科目,１年以上,1,５４-３０３教室,西早稲田（旧大久保）,2600141006,11,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,『シンプルチャイニーズ　東京　会話編』（朝日出版社、2023年、理工生協書店）,期末試験: 　70％（口頭試験：20％、筆記試験：50％）平常点：　30％出席や学習の参与等小テスト・課題等その他：三分の一を超えた無断欠席は不可。無断欠席は減点の対象。
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006132024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期月４和,和　平,秋学期  月４時限,外国語科目,１年以上,1,５４-４０１教室,西早稲田（旧大久保）,2600141006,13,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,『シンプルチャイニーズ　東京　会話編』　（朝日出版社）　　早稲田大学生協理工店書籍部で購入すること,平常点（出席、課題、小テストなど）30％期末の筆記試験50％、口頭試験20％
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006142024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期水５王,王　瑞来,秋学期  水５時限,外国語科目,１年以上,1,５３-１０１教室,西早稲田（旧大久保）,2600141006,14,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,必ず生協にて下記の教科書の最新版を購入し使用すること。早稲田大学理工学術院中国語部会（著）『シンプルチャイニーズ　東京会話篇』朝日出版社（2019年度２刷）,割合評価基準試験:40％筆記試験20％、口頭試験20％平常点評価:60％学習の状況と出席30％、小テストと課題等は30％
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006152024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期木５呂,呂　小燕,秋学期  木５時限,外国語科目,１年以上,1,５３-４０４教室,西早稲田（旧大久保）,2600141006,15,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,西早稲田中国語部会著『シンプルチャイニーズ：東京会話篇』朝日出版社　2022年最新版,割合評価基準試験:70％口頭試験20％期末筆記試験50％。平常点評価:30％出席率、小ﾃｽﾄと授業の課題：30%。
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006162024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期木１陳,陳　揚慈,秋学期  木１時限,外国語科目,１年以上,1,５３-１０３教室,西早稲田（旧大久保）,2600141006,16,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,必ず生協にて下記の教科書の最新版を購入し使用すること。早稲田大学理工学術院中国語部会（著）『シンプルチャイニーズ　東京会話篇』朝日出版社,試験: 　　70%口頭試験：20％、課題或いは筆記試験：50％平常点：　30％出席や学習の中でのやりとり、課題、小テスト等その他：　三分の一を超えた無断欠席は　不可。無断欠席は　減点の対象。
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006172024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期金３陳,陳　愛玲,秋学期  金３時限,外国語科目,１年以上,1,５４-Ｂ０３教室,西早稲田（旧大久保）,2600141006,17,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,『シンプルチャイニーズ　東京ー会話篇』早稲田大学理工学術院中国語部会（朝日出版社）,割合評価基準試験:70％口頭試験20％＋筆記試験40％（習得状況の確認）平常点評価:30％出席状況・授業態度・小テストなど
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006182024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期火１呉,呉　燕,秋学期  火１時限,外国語科目,１年以上,1,５４-２０３教室,西早稲田（旧大久保）,2600141006,18,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,西早稲田中国語部会『シンプルチャイニーズ　東京会話編』西早稲田中国語部会　（一般では販売していないので必ず早稲田生協で購入すること。）,割合評価基準試験:70％期末口頭試問(40%)と小作文(30%)と併せて期末試験の成績評価をする。平常点評価:30％出席率、授業中の会話練習における表現、レッスンごとの小テイスト成績による総合評価
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141006192024260014100626,2024年度,基幹理工学部,中国語初級IIB　秋期金２陳,陳　愛玲,秋学期  金２時限,外国語科目,１年以上,1,５４-Ｂ０３教室,西早稲田（旧大久保）,2600141006,19,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,初級レベル（入門・導入）,外国語,『シンプルチャイニーズ　東京ー会話篇』早稲田大学理工学術院中国語部会（朝日出版社）,割合評価基準試験:70％口頭試験20％＋筆記試験40％（習得状況の確認）平常点評価:30％出席状況・授業態度・小テストなど
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141007012024260014101526,2024年度,基幹理工学部,中国語IA　(学院クラス) 春期金３伴,伴　俊典,春学期  金３時限,外国語　初修,１年以上,1,５３-Ｂ０３教室,西早稲田（旧大久保）,2600141007,01,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,中級レベル（発展・応用）,外国語,池上貞子/張国璐『新・中国ってこんな国』（朝日出版社）,平常点：60％期末課題：40％
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600141007032024260014101526,2024年度,基幹理工学部,中国語IA　(学院クラス) 春期木４田中,田中　理恵,春学期  木４時限,外国語　初修,１年以上,1,５１-０６-０４(共通ゼミ室),西早稲田（旧大久保）,2600141007,03,中国語,【対面】ハイブリッド（対面回数半数以上）,語学,中国語,中国語,中級レベル（発展・応用）,外国語,『日中異文化の出会い―中級へのステップアップ―』（中桐典子・他著、三修社）初回の授業ではプリントを配布する。,期末試験60％：第14回目の授業時間に期末試験を行い、理解度の確認を行う。中間テスト・課題30％：中間テストは第8回目の授業時間内に実施する。授業の進行状況によって課題が出題されることがある。平常点10％：出席率（遅刻や早退も含まれる）、予習・復習、練習問題等に取り組む態度、またその出来を評価する。
